Date,Company,Close_Price,Cum_Return
2023-03-01,AAPL,143.23492431640625,16.360325095861693
2023-03-02,AAPL,143.8263702392578,16.84080037232154
2023-03-03,AAPL,148.8732147216797,20.940725495230982
2023-03-06,AAPL,151.63328552246094,23.182935188148136
2023-03-07,AAPL,149.4351043701172,21.397190023503132
2023-03-08,AAPL,150.68698120117188,22.414182183318275
2023-03-09,AAPL,148.43954467773438,20.588423236974872
2023-03-10,AAPL,146.37939453125,18.914810869493405
2023-03-13,AAPL,148.32125854492188,20.492330660851522
2023-03-14,AAPL,150.41098022460938,22.189966172363818
2023-03-15,AAPL,150.8052978515625,22.510299551127932
2023-03-16,AAPL,153.62442016601562,24.800481157047827
2023-03-17,AAPL,152.78656005859375,24.119825409507524
2023-03-20,AAPL,155.1522674560547,26.041664536131126
2023-03-21,AAPL,157.00543212890625,27.547127291239892
2023-03-22,AAPL,155.57614135742188,26.386008663082894
2023-03-23,AAPL,156.66043090820312,27.26685727754683
2023-03-24,AAPL,157.9615936279297,28.3238880107467
2023-03-27,AAPL,156.01974487304688,26.746380615231736
2023-03-28,AAPL,155.39871215820312,26.241869798897888
2023-03-29,AAPL,158.47418212890625,28.740301569790994
2023-03-30,AAPL,160.04144287109375,30.013503411738895
2023-03-31,AAPL,162.54519653320312,32.04748773136919
2023-04-03,AAPL,163.7970428466797,33.064455099498026
2023-04-04,AAPL,163.2647705078125,32.63205090278616
2023-04-05,AAPL,161.42144775390625,31.134583466511167
2023-04-06,AAPL,162.30860900878906,31.85529018327935
2023-04-10,AAPL,159.71615600585938,29.749248827399732
2023-04-11,AAPL,158.50375366210938,28.76432471382182
2023-04-12,AAPL,157.81375122070312,28.203784686435675
2023-04-13,AAPL,163.19577026367188,32.575996900047556
2023-04-14,AAPL,162.85076904296875,32.29572688635447
2023-04-17,AAPL,162.87049865722656,32.31175471155152
2023-04-18,AAPL,164.09275817871094,33.30468653980636
2023-04-19,AAPL,165.2362060546875,34.233593838175125
2023-04-20,AAPL,164.27020263671875,33.44883779983452
2023-04-21,AAPL,162.66346740722656,32.14356791164936
2023-04-24,AAPL,162.96905517578125,32.39181946247782
2023-04-25,AAPL,161.4313201904297,31.14260357703127
2023-04-26,AAPL,161.42144775390625,31.134583466511167
2023-04-27,AAPL,166.00506591796875,34.858195582976805
2023-04-28,AAPL,167.25692749023438,35.875175346948794
2023-05-01,AAPL,167.16819763183594,35.80309351901314
2023-05-02,AAPL,166.13319396972656,34.96228347793395
2023-05-03,AAPL,165.05877685546875,34.089454973990115
2023-05-04,AAPL,163.42247009277344,32.760161941774115
2023-05-05,AAPL,171.0913848876953,38.99018875212348
2023-05-08,AAPL,171.02235412597656,38.93410995769857
2023-05-09,AAPL,169.3170623779297,37.54877531858711
2023-05-10,AAPL,171.08154296875,38.9821934332897
2023-05-11,AAPL,171.268798828125,39.13431522046533
2023-05-12,AAPL,170.34092712402344,38.3805363941645
2023-05-15,AAPL,169.847412109375,37.97961763906168
2023-05-16,AAPL,169.847412109375,37.97961763906168
2023-05-17,AAPL,170.4593963623047,38.47677772040568
2023-05-18,AAPL,172.78892517089844,40.369226302913134
2023-05-19,AAPL,172.89749145507812,40.4574227269479
2023-05-22,AAPL,171.94989013671875,39.687616075450016
2023-05-23,AAPL,169.343994140625,37.57065398175246
2023-05-24,AAPL,169.62037658691406,37.79517988878573
2023-05-25,AAPL,170.75552368164062,38.71734384847916
2023-05-26,AAPL,173.16400146484375,40.67392852346108
2023-05-30,AAPL,175.00987243652344,42.17346606554264
2023-05-31,AAPL,174.9604949951172,42.133353117099006
2023-06-01,AAPL,177.7637939453125,44.410680233669076
2023-06-02,AAPL,178.61268615722656,45.100298175809115
2023-06-05,AAPL,177.26040649414062,44.001741368046154
2023-06-06,AAPL,176.89517211914062,43.70503446633198
2023-06-07,AAPL,175.5231475830078,42.59043743752882
2023-06-08,AAPL,178.2376251220703,44.79560835110432
2023-06-09,AAPL,178.62258911132812,45.10834307801552
2023-06-12,AAPL,181.41603088378906,47.377662479908665
2023-06-13,AAPL,180.9422149658203,46.99274675831657
2023-06-14,AAPL,181.57395935058594,47.50595945654392
2023-06-15,AAPL,183.60736083984375,49.15784191097789
2023-06-16,AAPL,182.5314483642578,48.283798614405036
2023-06-20,AAPL,182.62026977539062,48.35595481739963
2023-06-21,AAPL,181.58383178710938,47.51397956706403
2023-06-22,AAPL,184.58453369140625,49.95167170650661
2023-06-23,AAPL,184.26866149902344,49.69506535739292
2023-06-26,AAPL,182.8769073486328,48.5644405033927
2023-06-27,AAPL,185.63084411621094,50.80166706736229
2023-06-28,AAPL,186.80548095703125,51.755911469136116
2023-06-29,AAPL,187.14108276367188,52.02854564344683
2023-06-30,AAPL,191.4645233154297,55.540796238307856
2023-07-03,AAPL,189.9740447998047,54.32997027910667
2023-07-05,AAPL,188.85861206054688,53.42382174876712
2023-07-06,AAPL,189.33242797851562,53.80873747035921
2023-07-07,AAPL,188.21701049804688,52.90260133586282
2023-07-10,AAPL,186.17376708984375,51.242723562595074
2023-07-11,AAPL,185.65061950683594,50.817732080088795
2023-07-12,AAPL,187.31878662109375,52.172907632808595
2023-07-13,AAPL,188.078857421875,52.79036937195407
2023-07-14,AAPL,188.22691345214844,52.910646238069226
2023-07-17,AAPL,191.48426818847656,55.556836459348055
2023-07-18,AAPL,191.22763061523438,55.34835077335496
2023-07-19,AAPL,192.57992553710938,56.4469199769611
2023-07-20,AAPL,190.63540649414062,54.867243308894295
2023-07-21,AAPL,189.46075439453125,53.91298651127734
2023-07-24,AAPL,190.2602996826172,54.56251629666005
2023-07-25,AAPL,191.11903381347656,55.26012955763389
2023-07-26,AAPL,191.98770141601562,55.965812512500435
2023-07-27,AAPL,190.72421264648438,54.93938711604574
2023-07-28,AAPL,193.30050659179688,57.03230127402617
2023-07-31,AAPL,193.91249084472656,57.52946135537016
2023-08-01,AAPL,193.0833282470703,56.85587123842717
2023-08-02,AAPL,190.0924530029297,54.42616202197523
2023-08-03,AAPL,188.70068359375,53.29552477213186
2023-08-04,AAPL,179.6392822265625,45.934278107310945
2023-08-07,AAPL,176.53985595703125,43.41638486266739
2023-08-08,AAPL,177.47756958007812,44.178159007801995
2023-08-09,AAPL,175.88833618164062,42.887107151713536
2023-08-10,AAPL,175.6711883544922,42.71070190780084
2023-08-11,AAPL,175.73049926757812,42.75888455013719
2023-08-14,AAPL,177.3811492919922,44.099829674917146
2023-08-15,AAPL,175.39443969726562,42.48587850053187
2023-08-16,AAPL,174.52464294433594,41.77927825327199
2023-08-17,AAPL,171.9844207763672,39.71566786850565
2023-08-18,AAPL,172.46875,40.10912432603027
2023-08-21,AAPL,173.80311584472656,41.19312841393141
2023-08-22,AAPL,175.17698669433594,42.30922533975612
2023-08-23,AAPL,179.0219268798828,45.432754689177024
2023-08-24,AAPL,174.33685302734375,41.626722611585976
2023-08-25,AAPL,176.541015625,43.417326946747025
2023-08-28,AAPL,178.1027069091797,44.686004305944024
2023-08-29,AAPL,181.98716735839844,47.841638889131644
2023-08-30,AAPL,185.4762725830078,50.67609717622072
2023-08-31,AAPL,185.69374084472656,50.85276273283965
2023-09-01,AAPL,187.2653045654297,52.12946020255676
2023-09-05,AAPL,187.50253295898438,52.322178376059014
2023-09-06,AAPL,180.7912139892578,46.87007749447285
2023-09-07,AAPL,175.503173828125,42.57421127884133
2023-09-08,AAPL,176.11595153808594,43.072015944029296
2023-09-11,AAPL,177.28231811523438,44.01954179881411
2023-09-12,AAPL,174.25778198242188,41.562487352366276
2023-09-13,AAPL,172.19198608398438,39.88428852291814
2023-09-14,AAPL,173.70425415039062,41.11281574614205
2023-09-15,AAPL,172.98268127441406,40.52662871927202
2023-09-18,AAPL,175.9084014892578,42.903407685459946
2023-09-19,AAPL,176.99569702148438,43.78669828102504
2023-09-20,AAPL,173.4571533203125,40.91207746211969
2023-09-21,AAPL,171.91519165039062,39.65942792811974
2023-09-22,AAPL,172.76524353027344,40.34998795433942
2023-09-25,AAPL,174.04031372070312,41.38582179574737
2023-09-26,AAPL,169.96803283691406,38.077606779187455
2023-09-27,AAPL,168.45574951171875,36.8490671601204
2023-09-28,AAPL,168.7127685546875,37.05786274219231
2023-09-29,AAPL,169.22674560546875,37.47540432296353
2023-10-02,AAPL,171.7373046875,39.51491718864013
2023-10-03,AAPL,170.40293884277344,38.43091310073896
2023-10-04,AAPL,171.64834594726562,39.442649423057176
2023-10-05,AAPL,172.8838653564453,40.44635323901213
2023-10-06,AAPL,175.43399047851562,42.51800852598488
2023-10-09,AAPL,176.9166259765625,43.72246302180534
2023-10-10,AAPL,176.32354736328125,43.240661390128125
2023-10-11,AAPL,177.7172393798828,44.37286051620877
2023-10-12,AAPL,178.61668395996094,45.10354588671526
2023-10-13,AAPL,176.7782440185547,43.61004512024928
2023-10-16,AAPL,176.64971923828125,43.50563493337016
2023-10-17,AAPL,175.097900390625,42.24497768469326
2023-10-18,AAPL,173.80311584472656,41.19312841393141
2023-10-19,AAPL,173.42750549316406,40.887992338873104
2023-10-20,AAPL,170.87738037109375,38.81633705190035
2023-10-23,AAPL,170.99598693847656,38.91268994072989
2023-10-24,AAPL,171.43089294433594,39.26599626228142
2023-10-25,AAPL,169.11801147460938,37.387071544654084
2023-10-26,AAPL,164.95677185058594,34.00658876251119
2023-10-27,AAPL,166.27134704589844,35.0745154418427
2023-10-30,AAPL,168.31736755371094,36.73664925856433
2023-10-31,AAPL,168.79185485839844,37.12211039725517
2023-11-01,AAPL,171.9547576904297,39.69157034941588
2023-11-02,AAPL,175.51304626464844,42.58223138936144
2023-11-03,AAPL,174.6037139892578,41.84351351249169
2023-11-06,AAPL,177.15380859375,43.91514400777814
2023-11-07,AAPL,179.7138214111328,45.994831801114145
2023-11-08,AAPL,180.7714080810547,46.85398769006004
2023-11-09,AAPL,180.29698181152344,46.468576134741824
2023-11-10,AAPL,184.48348999023438,49.86958643314634
2023-11-13,AAPL,182.89996337890625,48.58317062239714
2023-11-14,AAPL,185.5128173828125,50.705785220572565
2023-11-15,AAPL,186.0769500732422,51.16407193778825
2023-11-16,AAPL,187.75946044921875,52.53089958307202
2023-11-17,AAPL,187.7396697998047,52.51482217450236
2023-11-20,AAPL,189.48155212402344,53.92988204549509
2023-11-21,AAPL,188.67987060546875,53.27861684207094
2023-11-22,AAPL,189.34300231933594,53.81732778966435
2023-11-24,AAPL,188.01678466796875,52.739943082007
2023-11-27,AAPL,187.83863830566406,52.595221613193786
2023-11-28,AAPL,188.44236755371094,53.08567554339192
2023-11-29,AAPL,187.42295837402344,52.25753405401525
2023-11-30,AAPL,187.99700927734375,52.723878069280495
2023-12-01,AAPL,189.27374267578125,53.76106305759214
2023-12-04,AAPL,187.48233032226562,52.30576627972423
2023-12-05,AAPL,191.43128967285156,55.51379809192025
2023-12-06,AAPL,190.34263610839844,54.62940426631453
2023-12-07,AAPL,192.27259826660156,56.19725530001318
2023-12-08,AAPL,193.69778442382812,57.35503944636198
2023-12-11,AAPL,191.19378662109375,55.320856793241234
2023-12-12,AAPL,192.70806884765625,56.55102026776137
2023-12-13,AAPL,195.9246368408203,59.164076400291776
2023-12-14,AAPL,196.07310485839844,59.28468795417208
2023-12-15,AAPL,195.5386505126953,58.85051115188931
2023-12-18,AAPL,193.87594604492188,57.499773311018345
2023-12-19,AAPL,194.91514587402344,58.343992208964664
2023-12-20,AAPL,192.8268280029297,56.64749711502246
2023-12-21,AAPL,192.6783905029297,56.526910352828466
2023-12-22,AAPL,191.60946655273438,55.65854435241977
2023-12-26,AAPL,191.06512451171875,55.216335043773746
2023-12-27,AAPL,191.16407775878906,55.29672208662202
2023-12-28,AAPL,191.5896759033203,55.64246694385011
2023-12-29,AAPL,190.5504608154297,54.79823565006063
2024-01-02,AAPL,183.73129272460938,49.25852094906791
2024-01-03,AAPL,182.35560607910156,48.14094891790796
2024-01-04,AAPL,180.03965759277344,46.25953263580684
2024-01-05,AAPL,179.31715393066406,45.672589462504455
2024-01-08,AAPL,183.65211486816406,49.19419891894612
2024-01-09,AAPL,183.2364501953125,48.85652375561074
2024-01-10,AAPL,184.2756805419922,49.700767445243386
2024-01-11,AAPL,183.6818084716797,49.218321229722186
2024-01-12,AAPL,184.00843811035156,49.48366664825885
2024-01-16,AAPL,181.74200439453125,47.642474877189734
2024-01-17,AAPL,180.80172729492188,46.87861823040538
2024-01-18,AAPL,186.6905975341797,51.66258316603594
2024-01-19,AAPL,189.59043884277344,54.0183387822361
2024-01-22,AAPL,191.896484375,55.89171016213081
2024-01-23,AAPL,193.1732177734375,56.92889515044246
2024-01-24,AAPL,192.500244140625,56.38218888401525
2024-01-25,AAPL,192.173583984375,56.1168186737923
2024-01-26,AAPL,190.44155883789062,54.709766517476496
2024-01-29,AAPL,189.7586669921875,54.15500295299973
2024-01-30,AAPL,186.10662841796875,51.18818185272114
2024-01-31,AAPL,182.50404357910156,48.261535680101964
2024-02-01,AAPL,184.93875122070312,50.23942880946417
2024-02-02,AAPL,183.93917846679688,49.42740191618662
2024-02-05,AAPL,185.7503204345703,50.89872651925158
2024-02-06,AAPL,187.35366821289062,52.201244530256744
2024-02-07,AAPL,187.46255493164062,52.289701266997724
2024-02-08,AAPL,186.38375854492188,51.413315156068926
2024-02-09,AAPL,187.14678955078125,52.03318168878612
2024-02-12,AAPL,185.46212768554688,50.664606229617746
2024-02-13,AAPL,183.37115478515625,48.96595425896688
2024-02-14,AAPL,182.48919677734375,48.24947452471393
2024-02-15,AAPL,182.2017822265625,48.01598642308092
2024-02-16,AAPL,180.66580200195312,46.76819605959699
2024-02-20,AAPL,179.92254638671875,46.1643945396063
2024-02-21,AAPL,180.67572021484375,46.776253357646546
2024-02-22,AAPL,182.70721435546875,48.42658633168635
2024-02-23,AAPL,180.8739013671875,46.93725056851985
2024-02-26,AAPL,179.5261688232422,45.84238772201652
2024-02-27,AAPL,180.98291015625,47.02580647200607
2024-02-28,AAPL,179.78379821777344,46.05167913781456
2024-02-29,AAPL,179.11985778808594,45.51231121053403
2024-03-01,AAPL,178.03968811035156,44.63480947372147
2024-03-04,AAPL,173.5208282470703,40.96380531559787
2024-03-05,AAPL,168.58572387695312,36.95465495209906
2024-03-06,AAPL,167.59474182128906,36.14960691851674
2024-03-07,AAPL,167.47581481933594,36.052993716980964
2024-03-08,AAPL,169.1902313232422,37.44574107029801
2024-03-11,AAPL,171.19200134277344,39.07192694187547
2024-03-12,AAPL,171.6676788330078,39.45835495633223
2024-03-13,AAPL,169.58663940429688,37.767772679574094
2024-03-14,AAPL,171.4397430419922,39.27318585131025
2024-03-15,AAPL,171.06317138671875,38.967268838133286
2024-03-18,AAPL,172.1532440185547,39.85281547715227
2024-03-19,AAPL,174.4919891357422,41.752751148924226
2024-03-20,AAPL,177.05862426757812,43.8378187381887
2024-03-21,AAPL,169.82444763183594,37.96096189511617
2024-03-22,AAPL,170.72625732421875,38.69356862131139
2024-03-25,AAPL,169.30914306640625,37.542341875990616
2024-03-26,AAPL,168.17945861816406,36.62461562814603
2024-03-27,AAPL,171.74696350097656,39.52276375735608
2024-03-28,AAPL,169.93345642089844,38.04951779860237
2024-04-01,AAPL,168.49652099609375,36.88218885302565
2024-04-02,AAPL,167.3172607421875,35.92418851077641
2024-04-03,AAPL,168.11996459960938,36.57628423569184
2024-04-04,AAPL,167.29747009277344,35.908111102206774
2024-04-05,AAPL,168.05059814453125,36.51993273271754
2024-04-08,AAPL,166.93080139160156,35.61023899123621
2024-04-09,AAPL,168.13980102539062,36.59239883179095
2024-04-10,AAPL,166.26683044433594,35.07084627226937
2024-04-11,AAPL,173.46133422851562,40.91547392314367
2024-04-12,AAPL,174.95773315429688,42.13110946948828
2024-04-15,AAPL,171.13255310058594,39.02363273695073
2024-04-16,AAPL,167.85240173339844,36.35892312600109
2024-04-17,AAPL,166.4848175048828,35.24793328755549
2024-04-18,AAPL,165.53350830078125,34.475114446171396
2024-04-19,AAPL,163.51190185546875,32.832813978494826
2024-04-22,AAPL,164.3443145751953,33.509044410029446
2024-04-23,AAPL,165.39474487304688,34.3623866485365
2024-04-24,AAPL,167.49566650390625,36.06912070892323
2024-04-25,AAPL,168.35780334472656,36.76949824292022
2024-04-26,AAPL,167.7731170654297,36.294514324977236
2024-04-29,AAPL,171.93524169921875,39.67571606602298
2024-04-30,AAPL,168.79385375976562,37.12373425270823
2024-05-01,AAPL,167.7731170654297,36.294514324977236
2024-05-02,AAPL,171.469482421875,39.297345349615775
2024-05-03,AAPL,181.72613525390625,47.629583200310435
2024-05-06,AAPL,180.07119750976562,46.285154843604424
2024-05-07,AAPL,180.75497436523438,46.84063736698407
2024-05-08,AAPL,181.0919189453125,47.11436237549227
2024-05-09,AAPL,182.90541076660156,48.58759593840283
2024-05-10,AAPL,181.64517211914062,47.56381085653976
2024-05-13,AAPL,184.85035705566406,50.16761969007788
2024-05-14,AAPL,185.99154663085938,51.09469240365998
2024-05-15,AAPL,188.2639923095703,52.940768136931425
2024-05-16,AAPL,188.38302612304688,53.03746810936927
2024-05-17,AAPL,188.4127960205078,53.061652399361094
2024-05-20,AAPL,189.57383728027344,54.00485210488544
2024-05-21,AAPL,190.87376403808594,55.06087877478991
2024-05-22,AAPL,189.4348907470703,53.891975557132724
2024-05-23,AAPL,185.4457550048828,50.651305489914414
2024-05-24,AAPL,188.52195739746094,53.150332261278834
2024-05-28,AAPL,188.5319061279297,53.15841435101469
2024-05-29,AAPL,188.82958984375,53.40024485508981
2024-05-30,AAPL,189.82191467285156,54.20638372286961
2024-05-31,AAPL,190.77456665039062,54.98029339845119
2024-06-03,AAPL,192.54087829589844,56.41519901433214
2024-06-04,AAPL,192.85842895507812,56.67316890619265
2024-06-05,AAPL,194.3667755126953,57.8985103977262
2024-06-06,AAPL,192.9874267578125,56.777963364209526
2024-06-07,AAPL,195.3789520263672,58.72077625744827
2024-06-10,AAPL,191.6378631591797,55.681613016527805
2024-06-11,AAPL,205.56019592285156,66.99175385128
2024-06-12,AAPL,211.43475341796875,71.76409148603288
2024-06-13,AAPL,212.5957794189453,72.70727879571407
2024-06-14,AAPL,210.85922241210938,71.2965450739818
2024-06-17,AAPL,215.00714111328125,74.66620628505196
2024-06-18,AAPL,212.6453857421875,72.74757768180503
2024-06-20,AAPL,208.07077026367188,69.03127911279977
2024-06-21,AAPL,205.89759826660156,67.2658507350828
2024-06-24,AAPL,206.5426025390625,67.78983542101025
2024-06-25,AAPL,207.46548461914062,68.5395608066
2024-06-26,AAPL,211.61337280273438,71.90919722598383
2024-06-27,AAPL,212.45684814453125,72.59441464380451
2024-06-28,AAPL,209.0035400390625,69.78903700475276
2024-07-01,AAPL,215.08653259277344,74.73070185697787
2024-07-02,AAPL,218.57949829101562,77.5682962923847
2024-07-03,AAPL,219.8496856689453,78.60016346398366
2024-07-05,AAPL,224.60292053222656,82.46156777293989
2024-07-08,AAPL,226.07156372070312,83.65465528058891
2024-07-09,AAPL,226.92494201660156,84.34791760061597
2024-07-10,AAPL,231.1919403076172,87.81431597165343
2024-07-11,AAPL,225.823486328125,83.45312366260474
2024-07-12,AAPL,228.7706756591797,85.84734358010917
2024-07-15,AAPL,232.60105895996094,88.95904729516195
2024-07-16,AAPL,233.01783752441406,89.2976273550475
2024-07-17,AAPL,227.12342834472656,84.50916272835234
2024-07-18,AAPL,222.45948791503906,80.72029889352845
2024-07-19,AAPL,222.5885009765625,80.82510574738846
2024-07-22,AAPL,222.2412109375,80.5429763572224
2024-07-23,AAPL,223.2831268310547,81.38940171525
2024-07-24,AAPL,216.86277770996094,76.17367716675155
2024-07-25,AAPL,215.82086181640625,75.32725180872394
2024-07-26,AAPL,216.2872314453125,75.7061183588573
2024-07-29,AAPL,216.56507873535156,75.93183426683329
2024-07-30,AAPL,217.1208038330078,76.38329087447158
2024-07-31,AAPL,220.37559509277344,79.02739859410066
2024-08-01,AAPL,216.6841583251953,76.0285714268006
2024-08-02,AAPL,218.17263793945312,77.23777353054872
2024-08-05,AAPL,207.6639404296875,68.70078114265006
2024-08-06,AAPL,205.6395721435547,67.05623702736277
2024-08-07,AAPL,208.20973205566406,69.14416805639563
2024-08-08,AAPL,211.6729278564453,71.95757820181066
2024-08-09,AAPL,214.5804443359375,74.31956892711685
2024-08-12,AAPL,216.1103973388672,75.56246293255526
2024-08-13,AAPL,219.82598876953125,78.5809127195668
2024-08-14,AAPL,220.27304077148438,78.94408613226824
2024-08-15,AAPL,223.25344848632812,81.36529180031711
2024-08-16,AAPL,224.57481384277344,82.43873462985177
2024-08-19,AAPL,224.4158172607422,82.30956994419579
2024-08-20,AAPL,225.0317840576172,82.80996534060274
2024-08-21,AAPL,224.92250061035156,82.72118631193979
2024-08-22,AAPL,223.064697265625,81.21195522051244
2024-08-23,AAPL,225.35963439941406,83.07630242659165
2024-08-26,AAPL,225.69741821289062,83.35070920647327
2024-08-27,AAPL,226.5418701171875,84.03671995825577
2024-08-28,AAPL,225.0119171142578,82.79382595281733
2024-08-29,AAPL,228.29039001464844,85.45717202102013
2024-08-30,AAPL,227.5055389404297,84.81957943259391
2024-09-03,AAPL,221.3162078857422,79.79152794943438
2024-09-04,AAPL,219.40872192382812,78.24193599270033
2024-09-05,AAPL,220.92872619628906,79.47674790840288
2024-09-06,AAPL,219.37893676757812,78.21773930686535
2024-09-09,AAPL,219.4683380126953,78.29036655189977
2024-09-10,AAPL,218.6735382080078,77.64469187373768
2024-09-11,AAPL,221.2069091796875,79.70273652492826
2024-09-12,AAPL,221.3162078857422,79.79152794943438
2024-09-13,AAPL,221.04795837402344,79.57360902680173
2024-09-16,AAPL,214.90830993652344,74.5859184089489
2024-09-17,AAPL,215.37521362304688,74.96521881359261
2024-09-18,AAPL,219.249755859375,78.11279609873066
2024-09-19,AAPL,227.3763885498047,84.71466101614553
2024-09-20,AAPL,226.71075439453125,84.173917150275
2024-09-23,AAPL,224.99203491210938,82.77767416918876
2024-09-24,AAPL,225.8861846923828,83.5040581821211
2024-09-25,AAPL,224.8927001953125,82.69697723026167
2024-09-26,AAPL,226.03518676757812,83.62510359051174
2024-09-27,AAPL,226.30340576171875,83.84299772145809
2024-09-30,AAPL,231.4794464111328,88.04787844834539
2024-10-01,AAPL,224.73374938964844,82.56784973213513
2024-10-02,AAPL,225.3000030517578,83.02785947154909
2024-10-03,AAPL,224.197265625,82.13202428271298
2024-10-04,AAPL,225.31991577148438,83.04403604686397
2024-10-07,AAPL,220.2432403564453,78.91987705059009
2024-10-08,AAPL,224.296630859375,82.2127460133264
2024-10-09,AAPL,228.04200744628906,85.25539248617291
2024-10-10,AAPL,227.54525756835938,84.85184581232161
2024-10-11,AAPL,226.0649871826172,83.6493126721899
2024-10-14,AAPL,229.79052734375,86.67584454893726
2024-10-15,AAPL,232.3238983154297,88.73388920012786
2024-10-16,AAPL,230.26739501953125,87.06323943915999
2024-10-17,AAPL,230.63497924804688,87.36185530071974
2024-10-18,AAPL,233.4663848876953,89.66201556037797
2024-10-21,AAPL,234.9366912841797,90.85645421493065
2024-10-22,AAPL,234.32078552246094,90.3561084018963
2024-10-23,AAPL,229.25404357910156,86.24001909951514
2024-10-24,AAPL,229.06527709960938,86.08667012386732
2024-10-25,AAPL,229.8998260498047,86.76463597344339
2024-10-28,AAPL,231.87681579589844,88.3706909957401
2024-10-29,AAPL,232.14505004882812,88.58859752252961
2024-10-30,AAPL,228.5983428955078,85.7073449275373
2024-10-31,AAPL,224.4357147216797,82.3257341236675
2024-11-01,AAPL,221.45529174804688,79.90451605977549
2024-11-04,AAPL,220.56114196777344,79.17813204684315
2024-11-05,AAPL,221.99176025390625,80.34032911335447
2024-11-06,AAPL,221.26651000976562,79.75115468828453
2024-11-07,AAPL,225.9954376220703,83.59281241909775
2024-11-08,AAPL,225.7269287109375,83.37468276713152
2024-11-11,AAPL,223.01174926757812,81.16894164477095
2024-11-12,AAPL,223.01174926757812,81.16894164477095
2024-11-13,AAPL,223.8969268798828,81.88803690192923
2024-11-14,AAPL,226.98007202148438,84.39270378192836
2024-11-15,AAPL,223.77755737304688,81.79106422094202
2024-11-18,AAPL,226.78115844726562,84.23111157058369
2024-11-19,AAPL,227.03973388671875,84.44117152865725
2024-11-20,AAPL,227.75584411621094,85.02292084367843
2024-11-21,AAPL,227.27845764160156,84.63510449478851
2024-11-22,AAPL,228.62110900878906,85.72583952552183
2024-11-25,AAPL,231.6048126220703,88.14972269569179
2024-11-26,AAPL,233.7829132080078,89.9191549307472
2024-11-27,AAPL,233.65362548828125,89.81412495171044
2024-11-29,AAPL,236.04058837890625,91.75323148784639
2024-12-02,AAPL,238.28829956054688,93.57921355936658
2024-12-03,AAPL,241.33168029785156,96.05157687210854
2024-12-04,AAPL,241.68971252441406,96.34243293585443
2024-12-05,AAPL,241.71954345703125,96.36666680921886
2024-12-06,AAPL,241.52064514160156,96.20508699371734
2024-12-09,AAPL,245.40939331054688,99.36420480883099
2024-12-10,AAPL,246.42385864257812,100.18833004502605
2024-12-11,AAPL,245.15081787109375,99.15414485075746
2024-12-12,AAPL,246.6128387451172,100.34185256247801
2024-12-13,AAPL,246.78189086914062,100.47918610877193
2024-12-16,AAPL,249.67608642578125,102.83035526300539
2024-12-17,AAPL,252.1028289794922,104.80177776224164
2024-12-18,AAPL,246.70233154296875,100.41455418257131
2024-12-19,AAPL,248.43289184570312,101.82041633794441
2024-12-20,AAPL,253.10736083984375,105.61783330454398
2024-12-23,AAPL,253.8831329345703,106.24805036629405
2024-12-24,AAPL,256.79718017578125,108.61534651246983
2024-12-26,AAPL,257.6127014160156,109.2778547456339
2024-12-27,AAPL,254.2013702392578,106.5065780710965
