Date,AAPL,AMZN,GOOGL,MSFT
2023-04-18,164.09275817871094,102.30000305175781,103.64337921142578,281.69879150390625
2023-04-19,165.2362060546875,104.30000305175781,103.32600402832031,281.7770080566406
2023-04-20,164.27020263671875,103.80999755859375,104.42691802978516,279.4910888671875
2023-04-21,162.66346740722656,106.95999908447266,104.54593658447266,279.14923095703125
2023-04-24,162.96905517578125,106.20999908447266,105.10133361816406,275.2514953613281
2023-04-25,161.4313201904297,102.56999969482422,102.99871826171875,269.0483703613281
2023-04-26,161.42144775390625,104.9800033569336,102.85987091064453,288.5368957519531
2023-04-27,166.00506591796875,109.81999969482422,106.70805358886719,297.77801513671875
2023-04-28,167.25692749023438,105.44999694824219,106.4601058959961,300.15179443359375
2023-05-01,167.16819763183594,102.05000305175781,106.32125854492188,298.4910888671875
2023-05-02,166.13319396972656,103.62999725341797,104.45665740966797,298.3446350097656
2023-05-03,165.05877685546875,103.6500015258789,104.54593658447266,297.3580017089844
2023-05-04,163.42247009277344,104.0,103.83183288574219,298.3446350097656
2023-05-05,171.0913848876953,105.66000366210938,104.7046127319336,303.4633483886719
2023-05-08,171.02235412597656,105.83000183105469,106.8865737915039,301.5096435546875
2023-05-09,169.3170623779297,106.62000274658203,106.47003173828125,299.8977966308594
2023-05-10,171.08154296875,110.19000244140625,110.83395385742188,305.0849914550781
2023-05-11,171.268798828125,112.18000030517578,115.61444854736328,302.93585205078125
2023-05-12,170.34092712402344,110.26000213623047,116.5467529296875,301.822265625
2023-05-15,169.847412109375,111.19999694824219,115.55494689941406,302.3009033203125
2023-05-16,169.847412109375,113.4000015258789,118.53034973144531,304.52813720703125
2023-05-17,170.4593963623047,115.5,119.84944152832031,307.4064636230469
2023-05-18,172.78892517089844,118.1500015258789,121.82312774658203,311.8314514160156
2023-05-19,172.89749145507812,116.25,121.75371551513672,311.65533447265625
2023-05-22,171.94989013671875,115.01000213623047,124.02494049072266,314.4356689453125
2023-05-23,169.343994140625,114.98999786376953,121.55535125732422,308.63995361328125
2023-05-24,169.62037658691406,116.75,119.90896606445312,307.2596130371094
2023-05-25,170.75552368164062,115.0,122.46780395507812,319.076171875
2023-05-26,173.16400146484375,120.11000061035156,123.58854675292969,325.8997802734375
2023-05-30,175.00987243652344,121.66000366210938,122.65623474121094,324.25506591796875
2023-05-31,174.9604949951172,120.58000183105469,121.86280822753906,321.4942932128906
2023-06-01,177.7637939453125,122.7699966430664,122.7058334350586,325.5962219238281
2023-06-02,178.61268615722656,124.25,123.64805603027344,328.3570556640625
2023-06-05,177.26040649414062,125.30000305175781,124.97706604003906,328.8857116699219
2023-06-06,176.89517211914062,126.61000061035156,126.26641082763672,326.6732177734375
2023-06-07,175.5231475830078,121.2300033569336,121.49584197998047,316.5894775390625
2023-06-08,178.2376251220703,124.25,121.1387939453125,318.4300231933594
2023-06-09,178.62258911132812,123.43000030517578,121.22805786132812,319.9278564453125
2023-06-12,181.41603088378906,126.56999969482422,122.62649536132812,324.881591796875
2023-06-13,180.9422149658203,126.66000366210938,122.81493377685547,327.2703552246094
2023-06-14,181.57395935058594,126.41999816894531,122.65623474121094,330.2563171386719
2023-06-15,183.60736083984375,127.11000061035156,124.06460571289062,340.7903747558594
2023-06-16,182.5314483642578,125.48999786376953,122.51739501953125,335.14154052734375
2023-06-20,182.62026977539062,125.77999877929688,122.0909194946289,330.951416015625
2023-06-21,181.58383178710938,124.83000183105469,119.56183624267578,326.5556945800781
2023-06-22,184.58453369140625,130.14999389648438,122.1405029296875,332.5765686035156
2023-06-23,184.26866149902344,129.3300018310547,121.33715057373047,327.9850158691406
2023-06-26,182.8769073486328,127.33000183105469,117.36993408203125,321.69989013671875
2023-06-27,185.63084411621094,129.17999267578125,117.36003112792969,327.5445556640625
2023-06-28,186.80548095703125,129.0399932861328,119.19485473632812,328.7976379394531
2023-06-29,187.14108276367188,127.9000015258789,118.12371063232422,328.0143737792969
2023-06-30,191.4645233154297,130.36000061035156,118.71878814697266,333.38909912109375
2023-07-03,189.9740447998047,130.22000122070312,118.91716003417969,330.8927001953125
2023-07-05,188.85861206054688,130.3800048828125,120.75198364257812,331.04925537109375
2023-07-06,189.33242797851562,128.36000061035156,119.12541961669922,334.103759765625
2023-07-07,188.21701049804688,129.77999877929688,118.50059509277344,330.1388244628906
2023-07-10,186.17376708984375,127.12999725341797,115.49542999267578,324.8620300292969
2023-07-11,185.65061950683594,128.77999877929688,116.17977142333984,325.4886169433594
2023-07-12,187.31878662109375,130.8000030517578,117.95510864257812,330.1192321777344
2023-07-13,188.078857421875,134.3000030517578,123.51911163330078,335.4646301269531
2023-07-14,188.22691345214844,134.67999267578125,124.39189147949219,337.99041748046875
2023-07-17,191.48426818847656,133.55999755859375,123.62822723388672,338.4701843261719
2023-07-18,191.22763061523438,132.8300018310547,122.74551391601562,351.9412536621094
2023-07-19,192.57992553710938,135.36000061035156,121.0296859741211,347.623779296875
2023-07-20,190.63540649414062,129.9600067138672,118.22288513183594,339.5862121582031
2023-07-21,189.46075439453125,130.0,119.03617858886719,336.5513000488281
2023-07-24,190.2602996826172,128.8000030517578,120.5337905883789,337.8631896972656
2023-07-25,191.11903381347656,129.1300048828125,121.20820617675781,343.60992431640625
2023-07-26,191.98770141601562,128.14999389648438,128.21035766601562,330.6772766113281
2023-07-27,190.72421264648438,128.25,128.33924865722656,323.775390625
2023-07-28,193.30050659179688,132.2100067138672,131.4932098388672,331.2646789550781
2023-07-31,193.91249084472656,133.67999267578125,131.63206481933594,328.86614990234375
2023-08-01,193.0833282470703,131.69000244140625,130.47164916992188,329.27728271484375
2023-08-02,190.0924530029297,128.2100067138672,127.32764434814453,320.6229553222656
2023-08-03,188.70068359375,128.91000366210938,127.39706420898438,319.8005676269531
2023-08-04,179.6392822265625,139.57000732421875,127.05984497070312,320.8970031738281
2023-08-07,176.53985595703125,142.22000122070312,130.45179748535156,323.17816162109375
2023-08-08,177.47756958007812,139.94000244140625,130.32289123535156,319.203369140625
2023-08-09,175.88833618164062,137.85000610351562,128.59716796875,315.463623046875
2023-08-10,175.6711883544922,138.55999755859375,128.62689208984375,316.1488952636719
2023-08-11,175.73049926757812,138.41000366210938,128.4979705810547,314.269287109375
2023-08-14,177.3811492919922,140.57000732421875,130.2534637451172,317.2355651855469
2023-08-15,175.39443969726562,137.6699981689453,128.71617126464844,315.1013488769531
2023-08-16,174.52464294433594,135.07000732421875,127.64500427246094,314.336181640625
2023-08-17,171.9844207763672,133.97999572753906,128.85501098632812,310.8828430175781
2023-08-18,172.46875,133.22000122070312,126.4151840209961,310.4903869628906
2023-08-21,173.80311584472656,134.67999267578125,127.31771850585938,315.7881164550781
2023-08-22,175.17698669433594,134.25,128.0218963623047,316.3571472167969
2023-08-23,179.0219268798828,135.52000427246094,131.28492736816406,320.8112487792969
2023-08-24,174.33685302734375,131.83999633789062,128.71617126464844,313.9143371582031
2023-08-25,176.541015625,133.25999450683594,128.81533813476562,316.8673095703125
2023-08-28,178.1027069091797,133.13999938964844,129.9360809326172,317.5736999511719
2023-08-29,181.98716735839844,134.91000366210938,133.46688842773438,322.1945495605469
2023-08-30,185.4762725830078,135.07000732421875,134.76617431640625,322.5674133300781
2023-08-31,185.69374084472656,138.00999450683594,135.0537872314453,321.5569152832031
2023-09-01,187.2653045654297,138.1199951171875,134.54795837402344,322.4398193359375
2023-09-05,187.50253295898438,137.27000427246094,134.6570587158203,327.2372741699219
2023-09-06,180.7912139892578,135.36000061035156,133.3577880859375,326.5799865722656
2023-09-07,175.503173828125,137.85000610351562,134.1512451171875,323.6661376953125
2023-09-08,176.11595153808594,138.22999572753906,135.26205444335938,327.9436340332031
2023-09-11,177.28231811523438,143.10000610351562,135.7976531982422,331.544189453125
2023-09-12,174.25778198242188,141.22999572753906,134.23056030273438,325.490966796875
2023-09-13,172.19198608398438,144.85000610351562,135.58935546875,329.69976806640625
2023-09-14,173.70425415039062,144.72000122070312,136.9679718017578,332.289794921875
2023-09-15,172.98268127441406,140.38999938964844,136.27371215820312,323.9703063964844
2023-09-18,175.9084014892578,139.97999572753906,137.07705688476562,322.8322448730469
2023-09-19,176.99569702148438,137.6300048828125,136.90843200683594,322.4300231933594
2023-09-20,173.4571533203125,135.2899932861328,132.64370727539062,314.6991271972656
2023-09-21,171.91519165039062,129.3300018310547,129.37075805664062,313.4826354980469
2023-09-22,172.76524353027344,129.1199951171875,129.18231201171875,311.0103454589844
2023-09-25,174.04031372070312,131.27000427246094,130.03524780273438,311.53033447265625
2023-09-26,169.96803283691406,125.9800033569336,127.51609802246094,306.2324523925781
2023-09-27,168.45574951171875,125.9800033569336,129.4699249267578,306.87017822265625
2023-09-28,168.7127685546875,125.9800033569336,131.2254180908203,307.7041320800781
2023-09-29,169.22674560546875,127.12000274658203,129.78732299804688,309.774169921875
2023-10-02,171.7373046875,129.4600067138672,133.0701904296875,315.7096862792969
2023-10-03,170.40293884277344,124.72000122070312,131.3444366455078,307.4588623046875
2023-10-04,171.64834594726562,127.0,134.1314239501953,312.9233703613281
2023-10-05,172.8838653564453,125.95999908447266,133.9628143310547,313.31585693359375
2023-10-06,175.43399047851562,127.95999908447266,136.4522247314453,321.06634521484375
2023-10-09,176.9166259765625,128.25999450683594,137.28533935546875,323.577880859375
2023-10-10,176.32354736328125,129.47999572753906,136.9282989501953,322.17498779296875
2023-10-11,177.7172393798828,131.8300018310547,139.39788818359375,326.1286926269531
2023-10-12,178.61668395996094,132.3300018310547,137.83084106445312,324.89251708984375
2023-10-13,176.7782440185547,129.7899932861328,136.23402404785156,321.5274353027344
2023-10-16,176.64971923828125,132.5500030517578,137.95977783203125,326.3445129394531
2023-10-17,175.097900390625,131.47000122070312,138.57469177246094,325.7754211425781
2023-10-18,173.80311584472656,128.1300048828125,136.82911682128906,323.8623962402344
2023-10-19,173.42750549316406,128.39999389648438,136.62083435058594,325.0495300292969
2023-10-20,170.87738037109375,125.16999816894531,134.48846435546875,320.4875183105469
2023-10-23,170.99598693847656,126.55999755859375,135.38107299804688,323.0873718261719
2023-10-24,171.43089294433594,128.55999755859375,137.67214965820312,324.2745056152344
2023-10-25,169.11801147460938,121.38999938964844,124.5803451538086,334.2225341796875
2023-10-26,164.95677185058594,119.56999969482422,121.27764129638672,321.6844482421875
2023-10-27,166.27134704589844,127.73999786376953,121.16853332519531,323.5680236816406
2023-10-30,168.31736755371094,132.7100067138672,123.43977355957031,330.9261779785156
2023-10-31,168.79185485839844,133.08999633789062,123.0628890991211,331.7109680175781
2023-11-01,171.9547576904297,137.0,125.4134521484375,339.5203552246094
2023-11-02,175.51304626464844,138.07000732421875,126.44493103027344,341.7277526855469
2023-11-03,174.6037139892578,138.60000610351562,128.04173278808594,346.12298583984375
2023-11-06,177.15380859375,139.74000549316406,129.18231201171875,349.7823486328125
2023-11-07,179.7138214111328,142.7100067138672,129.89639282226562,353.7066955566406
2023-11-08,180.7714080810547,142.0800018310547,130.75929260253906,356.32611083984375
2023-11-09,180.29698181152344,140.60000610351562,129.1724090576172,353.8636474609375
2023-11-10,184.48348999023438,143.55999755859375,131.50311279296875,362.67364501953125
2023-11-13,182.89996337890625,142.58999633789062,131.0072021484375,359.7402648925781
2023-11-14,185.5128173828125,145.8000030517578,132.52467346191406,363.2623596191406
2023-11-15,186.0769500732422,143.1999969482422,133.5164794921875,363.4098205566406
2023-11-16,187.75946044921875,142.8300018310547,135.8075408935547,369.79974365234375
2023-11-17,187.7396697998047,145.17999267578125,134.20083618164062,363.58673095703125
2023-11-20,189.48155212402344,146.1300048828125,135.13311767578125,371.0482177734375
2023-11-21,188.67987060546875,143.89999389648438,135.84722900390625,366.75225830078125
2023-11-22,189.34300231933594,146.7100067138672,137.35476684570312,371.4513244628906
2023-11-24,188.01678466796875,146.74000549316406,135.56951904296875,371.0383605957031
2023-11-27,187.83863830566406,147.72999572753906,135.29180908203125,372.1983642578125
2023-11-28,188.44236755371094,147.02999877929688,136.07534790039062,376.21917724609375
2023-11-29,187.42295837402344,146.32000732421875,133.8834686279297,372.43426513671875
2023-11-30,187.99700927734375,146.08999633789062,131.44363403320312,372.4932861328125
2023-12-01,189.27374267578125,147.02999877929688,130.77911376953125,368.1678161621094
2023-12-04,187.48233032226562,144.83999633789062,128.21035766601562,362.8887939453125
2023-12-05,191.43128967285156,146.8800048828125,129.91624450683594,366.21148681640625
2023-12-06,190.34263610839844,144.52000427246094,128.95420837402344,362.5545349121094
2023-12-07,192.27259826660156,146.8800048828125,135.8075408935547,364.6680908203125
2023-12-08,193.69778442382812,147.4199981689453,133.8834686279297,367.8925476074219
2023-12-11,191.19378662109375,145.88999938964844,132.19737243652344,365.0121765136719
2023-12-12,192.70806884765625,147.47999572753906,131.43370056152344,368.0400085449219
2023-12-13,195.9246368408203,148.83999633789062,131.48330688476562,368.0301818847656
2023-12-14,196.07310485839844,147.4199981689453,130.85845947265625,359.7331237792969
2023-12-15,195.5386505126953,149.97000122070312,131.51307678222656,364.45184326171875
2023-12-18,193.87594604492188,154.07000732421875,134.68682861328125,366.33929443359375
2023-12-19,194.91514587402344,153.7899932861328,135.5298309326172,366.93902587890625
2023-12-20,192.8268280029297,152.1199951171875,137.2059783935547,364.34368896484375
2023-12-21,192.6783905029297,153.83999633789062,139.26895141601562,367.2142639160156
2023-12-22,191.60946655273438,153.4199981689453,140.33016967773438,368.236572265625
2023-12-26,191.06512451171875,153.41000366210938,140.3599395751953,368.3152770996094
2023-12-27,191.16407775878906,153.33999633789062,139.21934509277344,367.73529052734375
2023-12-28,191.5896759033203,153.3800048828125,139.08050537109375,368.9247741699219
2023-12-29,190.5504608154297,151.94000244140625,138.544921875,369.671875
2024-01-02,183.73129272460938,149.92999267578125,137.03736877441406,364.5895080566406
2024-01-03,182.35560607910156,148.47000122070312,137.78123474121094,364.32403564453125
2024-01-04,180.03965759277344,144.57000732421875,135.27198791503906,361.70904541015625
2024-01-05,179.31715393066406,145.24000549316406,134.6173858642578,361.5223083496094
2024-01-08,183.65211486816406,149.10000610351562,137.70188903808594,368.34478759765625
2024-01-09,183.2364501953125,151.3699951171875,139.79461669921875,369.4261474609375
2024-01-10,184.2756805419922,153.72999572753906,141.1136932373047,376.2878723144531
2024-01-11,183.6818084716797,155.17999267578125,140.91531372070312,378.116455078125
2024-01-12,184.00843811035156,154.6199951171875,141.4806365966797,381.89141845703125
2024-01-16,181.74200439453125,153.16000366210938,141.32196044921875,383.66094970703125
2024-01-17,180.80172729492188,151.7100067138672,140.3103485107422,382.87445068359375
2024-01-18,186.6905975341797,153.5,142.30384826660156,387.1999816894531
2024-01-19,189.59043884277344,155.33999633789062,145.1800994873047,391.9187316894531
2024-01-22,191.896484375,154.77999877929688,144.79327392578125,389.7952880859375
2024-01-23,193.1732177734375,156.02000427246094,145.8346710205078,392.144775390625
2024-01-24,192.500244140625,156.8699951171875,147.48106384277344,395.7427978515625
2024-01-25,192.173583984375,157.75,150.62509155273438,398.013671875
2024-01-26,190.44155883789062,159.1199951171875,150.94244384765625,397.089599609375
2024-01-29,189.7586669921875,161.25999450683594,152.25164794921875,402.78155517578125
2024-01-30,186.10662841796875,159.0,150.21847534179688,401.6706848144531
2024-01-31,182.50404357910156,155.1999969482422,138.95156860351562,390.8471374511719
2024-02-01,184.93875122070312,159.27999877929688,140.00286865234375,396.9421691894531
2024-02-02,183.93917846679688,171.80999755859375,141.21290588378906,404.2561950683594
2024-02-05,185.7503204345703,170.30999755859375,142.502197265625,398.7804870605469
2024-02-06,187.35366821289062,169.14999389648438,142.9187774658203,398.6231384277344
2024-02-07,187.46255493164062,170.52999877929688,144.3469696044922,407.0382080078125
2024-02-08,186.38375854492188,169.83999633789062,144.71392822265625,407.0971984863281
2024-02-09,187.14678955078125,174.4499969482422,147.7786102294922,413.4281311035156
2024-02-12,185.46212768554688,172.33999633789062,146.32064819335938,408.2277526855469
2024-02-13,183.37115478515625,168.63999938964844,143.95025634765625,399.43914794921875
2024-02-14,182.48919677734375,170.97999572753906,144.7436981201172,403.2998352050781
2024-02-15,182.2017822265625,169.8000030517578,141.59967041015625,400.4141540527344
2024-02-16,180.66580200195312,169.50999450683594,139.36813354492188,397.9519958496094
2024-02-20,179.92254638671875,167.0800018310547,139.96319580078125,396.7011413574219
2024-02-21,180.67572021484375,168.58999633789062,141.38148498535156,396.10040283203125
2024-02-22,182.70721435546875,174.5800018310547,142.9088897705078,405.4272155761719
2024-02-23,180.8739013671875,174.99000549316406,142.77992248535156,404.1369934082031
2024-02-26,179.5261688232422,174.72999572753906,136.44232177734375,401.37933349609375
2024-02-27,180.98291015625,173.5399932861328,137.74159240722656,401.32025146484375
2024-02-28,179.78379821777344,173.16000366210938,135.26205444335938,401.5566711425781
2024-02-29,179.11985778808594,176.75999450683594,137.32501220703125,407.3871154785156
2024-03-01,178.03968811035156,178.22000122070312,136.0158233642578,409.218994140625
2024-03-04,173.5208282470703,177.5800018310547,132.2569122314453,408.6477966308594
2024-03-05,168.58572387695312,174.1199951171875,131.5824737548828,396.5632629394531
2024-03-06,167.59474182128906,173.50999450683594,130.32289123535156,396.01171875
2024-03-07,167.47581481933594,176.82000732421875,133.27842712402344,402.9551696777344
2024-03-08,169.1902313232422,175.35000610351562,134.3000030517578,400.07928466796875
2024-03-11,171.19200134277344,171.9600067138672,136.54148864746094,398.40496826171875
2024-03-12,171.6676788330078,175.38999938964844,137.36468505859375,409.0023498535156
2024-03-13,169.58663940429688,176.55999755859375,138.64410400390625,408.8250732421875
2024-03-14,171.4397430419922,178.75,141.92698669433594,418.7921142578125
2024-03-15,171.06317138671875,174.4199981689453,140.02268981933594,410.1251220703125
2024-03-18,172.1532440185547,174.47999572753906,146.46942138671875,411.0115051269531
2024-03-19,174.4919891357422,175.89999389648438,145.8247833251953,415.03973388671875
2024-03-20,177.05862426757812,178.14999389648438,147.52073669433594,418.80194091796875
2024-03-21,169.82444763183594,178.14999389648438,146.39010620117188,422.87933349609375
2024-03-22,170.72625732421875,178.8699951171875,149.5341033935547,422.2588806152344
2024-03-25,169.30914306640625,179.7100067138672,148.83987426757812,416.4677429199219
2024-03-26,168.17945861816406,178.3000030517578,149.43492126464844,415.2760314941406
2024-03-27,171.74696350097656,179.8300018310547,149.63330078125,415.0594177246094
2024-03-28,169.93345642089844,180.3800048828125,149.69277954101562,414.3600769042969
2024-04-01,168.49652099609375,180.97000122070312,154.21543884277344,418.1518859863281
2024-04-02,167.3172607421875,180.69000244140625,153.29302978515625,415.0692138671875
2024-04-03,168.11996459960938,182.41000366210938,153.6500701904297,414.0942077636719
2024-04-04,167.29747009277344,180.0,149.2960662841797,411.5630798339844
2024-04-05,168.05059814453125,185.07000732421875,151.24993896484375,419.0875244140625
2024-04-08,166.93080139160156,185.19000244140625,153.58067321777344,418.1716003417969
2024-04-09,168.13980102539062,185.6699981689453,155.31631469726562,419.8360290527344
2024-04-10,166.26683044433594,185.9499969482422,154.86009216308594,416.8617248535156
2024-04-11,173.46133422851562,189.0500030517578,158.10328674316406,421.4610900878906
2024-04-12,174.95773315429688,186.1300048828125,156.4370574951172,415.52227783203125
2024-04-15,171.13255310058594,183.6199951171875,153.59059143066406,407.3871154785156
2024-04-16,167.85240173339844,183.32000732421875,153.13433837890625,408.31292724609375
2024-04-17,166.4848175048828,181.27999877929688,154.19557189941406,405.61431884765625
2024-04-18,165.53350830078125,179.22000122070312,154.73117065429688,398.1587829589844
2024-04-19,163.51190185546875,174.6300048828125,152.82688903808594,393.0866394042969
2024-04-22,164.3443145751953,177.22999572753906,154.99891662597656,394.8988037109375
2024-04-23,165.39474487304688,179.5399932861328,156.9626922607422,401.408935546875
2024-04-24,167.49566650390625,176.58999633789062,157.82559204101562,402.8763427734375
2024-04-25,168.35780334472656,173.6699981689453,154.72120666503906,393.00787353515625
2024-04-26,167.7731170654297,179.6199951171875,170.5404815673828,400.177734375
2024-04-29,171.93524169921875,180.9600067138672,164.78802490234375,396.1693115234375
2024-04-30,168.79385375976562,175.0,161.4456329345703,383.4446105957031
2024-05-01,167.7731170654297,179.0,162.51681518554688,388.9697570800781
2024-05-02,171.469482421875,184.72000122070312,165.254150390625,391.82598876953125
2024-05-03,181.72613525390625,186.2100067138672,165.8690948486328,400.51263427734375
2024-05-06,180.07119750976562,188.6999969482422,166.7220458984375,407.2886657714844
2024-05-07,180.75497436523438,188.75999450683594,169.84622192382812,403.152099609375
2024-05-08,181.0919189453125,188.0,167.99154663085938,404.333984375
2024-05-09,182.90541076660156,189.5,168.56680297851562,406.08709716796875
2024-05-10,181.64517211914062,187.47999572753906,167.2675323486328,408.4704895019531
2024-05-13,184.85035705566406,186.57000732421875,167.75352478027344,407.4659118652344
2024-05-14,185.99154663085938,187.07000732421875,168.9436798095703,410.26300048828125
2024-05-15,188.2639923095703,185.99000549316406,171.0958709716797,417.4360046386719
2024-05-16,188.38302612304688,183.6300048828125,172.752197265625,415.3739013671875
2024-05-17,188.4127960205078,184.6999969482422,174.61676025390625,414.60430908203125
2024-05-20,189.57383728027344,183.5399932861328,175.46974182128906,419.6658630371094
2024-05-21,190.87376403808594,183.14999389648438,176.3921356201172,423.3165283203125
2024-05-22,189.4348907470703,183.1300048828125,174.93418884277344,424.77679443359375
2024-05-23,185.4457550048828,181.0500030517578,172.12734985351562,421.3037109375
2024-05-24,188.52195739746094,180.75,173.55557250976562,424.4215393066406
2024-05-28,188.5319061279297,182.14999389648438,174.95401000976562,424.5794677734375
2024-05-29,188.82958984375,182.02000427246094,174.45809936523438,423.4447937011719
2024-05-30,189.82191467285156,179.32000732421875,170.69915771484375,409.13824462890625
2024-05-31,190.77456665039062,176.44000244140625,171.0859832763672,409.5920715332031
2024-06-03,192.54087829589844,178.33999633789062,171.75048828125,408.0035400390625
2024-06-04,192.85842895507812,179.33999633789062,172.36537170410156,410.51953125
2024-06-05,194.3667755126953,181.27999877929688,173.97210693359375,418.3536071777344
2024-06-06,192.9874267578125,185.0,175.2812957763672,418.8567810058594
2024-06-07,195.3789520263672,184.3000030517578,173.0299072265625,418.19580078125
2024-06-10,191.6378631591797,187.05999755859375,173.77459716796875,422.162109375
2024-06-11,205.56019592285156,187.22999572753906,175.37322998046875,426.90789794921875
